Day;Date;Spot;Vol;Rate;Hedge;Rehedge_Value;Option_Value;Interpolated_Vol;Delta;Maturity;Forward;Hedge_Position;Stock_Position;Trading_Gain;Position_Value;Acc_Trading_Gain;Trades;Hedge_name;Scenario;Scenario_Group;Hedge_Type;Day_Type
21;2014-06-20;1.36;5.125;0.001082331;0;;14171.93578;0.050451967;-569840.3362;0.170634921;1.360251193;317623.7379;[(198425.40373455291,_1.3655455165325376),_(119198.3341988044,_1.3557252327393934)];0;13660.9887;1082.645759;4;200k;scenario30;170;fix;Last
21;2014-07-21;1.3524;5.11;0.001364217;0;;14965.79273;0.050092968;-592817.4335;0.170634921;1.352714852;342843.3817;[(81837.69013109713,_1.3595925683982175),_(118436.6497360268,_1.3596244108471767),_(142569.04186287371,_1.3495293524894636)];0;14038.96085;1187.436141;4;200k;scenario31;170;fix;Last
21;2014-12-01;1.247;8.385;0.00273747;0;;19675.93598;0.082983305;-539221.4389;0.170634921;1.24758262;203236.0193;[(199778.36336796614,_1.2525333639652498),_(2184.6026956964633,_1.2425254808887334),_(515.44434775575064,_1.242326624091511),_(757.60891660055495,_1.2423202929745332)];0;18705.0818;3367.770132;9;200k;scenario32;170;fix;Last
21;2015-02-25;1.1361;8.4725;0.004224344;0;;16900.13735;0.084310035;-514762.3832;0.170634921;1.13691922;202571.2032;[(135959.44758583559,_1.1390724436612285),_(64969.446775272081,_1.13910244266813),_(385.94222925463691,_1.1291320160326463),_(1256.3666344271624,_1.1290982755786296)];0;16478.67867;5268.974176;17;200k;scenario33;170;fix;Last
21;2016-01-01;1.0856;9.93;0.009544867;0;;22542.52946;0.097588639;-575450.6194;0.170634921;1.087369544;203071.8663;[(126872.37742273923,_1.0966222083951849),_(74085.953752489237,_1.0965892392519772),_(2113.5351610581274,_1.0864472361950743)];0;20690.54009;4436.230788;13;200k;scenario34;170;fix;Last
21;2016-02-01;1.0888;10.02;0.010100228;0;;16988.94657;0.100776049;-472426.4305;0.170634921;1.090678112;207847.9956;[(124223.23615833369,_1.0884742263346938),_(83624.759424029413,_1.0877370486020839)];0;17507.77117;2967.225267;9;200k;scenario35;170;fix;Last
21;2000-03-29;0.9514;12.5;0.024839398;0;;27207.37232;0.122197924;-605527.7498;0.170634921;0.955441037;300121.3391;[(136612.22117017201,_0.9696488396738975),_(1012.024100608076,_0.9683052833693304),_(80182.743139254744,_0.9677922248673276),_(82314.35073333318,_0.9575971502085704)];0;24098.76641;4756.401212;16;200k;scenario4;170;fix;Last
21;2001-06-21;0.8546;10.75;-0.007766422;0;;16124.64536;0.106978314;-512703.1415;0.170634921;0.853468215;202516.7838;[(107507.99105650251,_0.8555097695075005),_(95008.79270976159,_0.8554802992252982)];0;15713.45162;3520.056947;9;200k;scenario5;170;fix;Last
21;2001-11-09;0.8939;10.6;-0.014088906;0;;19734.53989;0.104203171;-573360.1087;0.170634921;0.891753592;297050.0714;[(123088.57814074738,_0.8997250018800342),_(75311.968016012339,_0.8997988585041923),_(98649.525222492055,_0.8903818964649817)];0;18279.26841;1654.802214;6;200k;scenario6;170;fix;Last
21;2002-02-25;0.8695;9;-0.015187177;0;;10564.02844;0.09191755;-426255.3707;0.170634921;0.86724964;99006.60136;[(99006.601358902291,_0.8617831532277189)];0;11106.65111;1059.319506;2;200k;scenario7;170;fix;Last
21;2002-04-03;0.881;8.575;-0.014665151;0;;8410.527992;0.089848906;-367048.4857;0.170634921;0.878798153;72939.00457;[(72939.004566476011,_0.8683993567885061)];0;9170.906237;3272.822856;6;200k;scenario8;170;fix;Last
21;2002-08-29;0.984;10.55;-0.015898897;0;;13785.82673;0.107953519;-419913.2491;0.170634921;0.981334117;101546.3666;[(101546.36655824294,_0.9735121356451726)];0;14582.27831;5062.758535;12;200k;scenario9;170;fix;Last
21;1999-04-27;1.0662;8.95;0.02351493;0;;19896.27816;0.087971484;-575319.952;0.170634921;1.070486688;301596.6351;[(120256.31762121501,_1.0785908024172406),_(380.74039712687954,_1.078457360995026),_(84804.76870308409,_1.078169136091824),_(96154.808406874072,_1.0679381503259546)];0;18517.76072;2349.086408;8;200k;scenario1;180;fix;Last
21;2002-03-26;0.8768;8.45;-0.01478195;0;;8634.946442;0.08795317;-380839.4948;0.170634921;0.874591219;92688.15431;[(92688.154312736646,_0.8655918159972654)];0;9471.191146;1139.407847;2;200k;scenario10;180;fix;Last
21;2002-04-24;0.8927;8.3;-0.015270551;0;;6485.886199;0.09105875;-298813.9068;0.170634921;0.890376929;80920.72034;[(80920.720336359867,_0.8735043646404795)];0;7854.788561;1278.500777;2;200k;scenario11;180;fix;Last
21;2002-08-29;0.984;10.55;-0.015898897;0;;13785.82673;0.107953519;-419913.2491;0.170634921;0.981334117;101546.3666;[(101546.36655824294,_0.9735121356451726)];0;14582.27831;5062.758535;12;200k;scenario12;180;fix;Last
21;2002-10-09;0.9902;9.25;-0.015223559;0;;9085.367787;0.098821806;-333098.2583;0.170634921;0.987631124;107877.1678;[(107877.16781899525,_0.9712155893526631)];0;10860.83531;2567.407846;6;200k;scenario13;180;fix;Last
21;2002-12-04;1.0009;8.85;-0.016016365;0;;13404.323;0.089266238;-463735.7209;0.170634921;0.998168324;186429.8839;[(123708.54234034743,_0.995516496527317),_(62721.34156397573,_0.9961229255750736)];0;13861.91565;1837.752039;5;200k;scenario14;180;fix;Last
21;2003-02-24;1.08;10;-0.012448613;0;;18689.51861;0.099623614;-508456.9413;0.170634921;1.077708333;276241.5679;[(189240.61595400656,_1.079578850386243),_(87000.951936070924,_1.071382006479342)];0;18886.35492;3908.081136;12;200k;scenario15;180;fix;Last
21;2003-10-31;1.1593;9.9;-0.010561052;0;;23634.59921;0.097391673;-569943.8517;0.170634921;1.157212725;279111.7252;[(128272.82214109774,_1.1664020222396516),_(67614.762385562761,_1.1672192094148102),_(83224.140707743878,_1.157388112194718)];0;21761.30681;6523.634928;22;200k;scenario16;180;fix;Last
21;2004-09-29;1.2333;9.225;-0.001545832;0;;12702.6392;0.096615737;-367494.9236;0.170634921;1.232974732;123445.2284;[(123445.22836973221,_1.2174031055337482)];0;14625.38926;2785.076331;8;200k;scenario17;180;fix;Last
21;2005-10-24;1.1986;9.025;0.020637974;0;;21186.89811;0.089071084;-552835.8095;0.170634921;1.202828382;303855.4973;[(128125.62476174737,_1.2095172550097841),_(78931.240503672743,_1.2087890415586064),_(1270.060838770878,_1.1986424133851805),_(5382.6970486521604,_1.1983819835769205),_(90145.87414553744,_1.198085035448155)];0;20319.30353;3168.147262;10;200k;scenario18;180;fix;Last
21;2005-12-05;1.1788;9.175;0.019991038;0;;20076.99877;0.090901632;-533683.712;0.170634921;1.182827952;220744.1539;[(200000.0,_1.1874008780725624),_(10222.407413371489,_1.1771642899373216),_(513.44833995652152,_1.1761483739584666),_(5125.0442282456788,_1.1756858036481956),_(4883.2538922983222,_1.1754607640866621)];0;19298.97768;3049.083757;9;200k;scenario19;180;fix;Last
21;1999-06-25;1.043;9.15;0.027243434;0;;16485.53681;0.091167794;-508559.5541;0.170634921;1.047859862;219911.5618;[(121397.07091426125,_1.0494244188302504),_(88354.189858346857,_1.0483982335921282),_(196.84704670595238,_1.0384235631573604),_(5801.2575652776286,_1.0383667390203755),_(4162.196437095583,_1.0378117691034485)];0;16347.43194;4417.961604;11;200k;scenario2;180;fix;Last
21;2006-03-07;1.1888;8.4;0.022385578;0;;21566.01336;0.082371341;-588626.3467;0.170634921;1.193349616;219274.6074;[(125548.09166496558,_1.2031513042155635),_(93726.515715747752,_1.201333206801842)];0;19594.7003;3397.745477;9;200k;scenario20;180;fix;Last
21;2006-08-28;1.278;7.95;0.021821513;0;;17446.72013;0.079247432;-507523.8669;0.170634921;1.282767519;224931.249;[(130031.46622613224,_1.2842177229125709),_(300.7895435144892,_1.2831419246005695),_(1011.510682657623,_1.2828679871510704),_(2305.0558926899685,_1.282792724868566),_(91282.426620422775,_1.2816492938928417)];0;17360.27243;2991.913995;9;200k;scenario21;180;fix;Last
21;2006-09-26;1.2691;7.325;0.019933117;0;;21472.00433;0.071556013;-614163.0109;0.170634921;1.273423921;333228.6844;[(128184.26928703242,_1.2849271603207484),_(75592.740283245803,_1.2844532485771225),_(18821.634622946323,_1.2737899415480343),_(110630.04023834906,_1.272270149721198)];0;19291.91335;1327.889116;6;200k;scenario22;180;fix;Last
21;2006-12-27;1.3114;6.775;0.016459066;0;;20202.2111;0.066236687;-608977.9899;0.170634921;1.315088232;331166.3024;[(125410.83579443762,_1.3255541742604873),_(1266.2209682530956,_1.3247304387637786),_(80847.369989477738,_1.3246788350497292),_(9117.6954243201762,_1.314271879410725),_(114524.18017741136,_1.3135794516181865)];0;18287.704;2444.999166;8;200k;scenario23;180;fix;Last
21;2007-02-05;1.2929;6;0.015466213;0;;17890.498;0.058613747;-614927.781;0.170634921;1.296316568;219504.684;[(200000.0,_1.3058817799775742),_(3062.732574407768,_1.2955850078973625),_(8733.1498596449383,_1.295543730679313),_(7708.801572778204,_1.294590417402993)];0;16004.73522;2918.957522;7;200k;scenario24;180;fix;Last
21;2007-03-15;1.3238;6.325;0.014654126;0;;10171.41819;0.065444326;-394979.0309;0.170634921;1.327114311;107320.6276;[(105028.53269124776,_1.31805398958174),_(2292.094921210024,_1.3169892128708385)];0;11143.78373;1878.518276;4;200k;scenario25;180;fix;Last
21;2007-05-14;1.3546;5.375;0.013136951;0;;12483.5603;0.053584932;-509164.2494;0.170634921;1.357639908;215595.5111;[(101970.49251076416,_1.3586446202416154),_(113625.01856258683,_1.3574595952151565)];0;12401.78084;924.3588107;3;200k;scenario26;180;fix;Last
21;2007-06-22;1.347;5.05;0.012178471;0;;10048.32044;0.051063431;-458632.6119;0.170634921;1.349802074;218720.1609;[(90918.961569879262,_1.3471303385244826),_(118690.72005143814,_1.346413356521371),_(663.65857856831281,_1.3363131872972978),_(8446.8206760923495,_1.3362329318085047)];0;10815.41357;3418.002483;7;200k;scenario27;180;fix;Last
21;2007-08-08;1.3798;6.05;0.011241673;0;;11998.25367;0.061340469;-448870.948;0.170634921;1.382449303;212545.2884;[(95304.302073825005,_1.3783828274073386),_(109031.99217280364,_1.3780728419867085),_(2539.4517107183347,_1.3677907589555596),_(5669.5424100340751,_1.3677607179623905)];0;12981.59467;3145.032658;7;200k;scenario28;180;fix;Last
21;2012-05-03;1.3152;9.7525;0.001957616;0;;20856.50255;0.097657515;-487372.2351;0.170634921;1.3156394;204659.5624;[(135481.6374823972,_1.3150265797853322),_(69177.924948188593,_1.3147028098237947)];0;21004.27037;2445.784488;9;200k;scenario29;180;fix;Last
21;1999-12-27;1.0133;11.4;0.028766504;0;;21081.16897;0.113102277;-525721.4494;0.170634921;1.018286081;214062.8657;[(136617.25348398832,_1.02244774844875),_(70949.314708856255,_1.0214833164810695),_(3418.0926842033514,_1.0111949218413976),_(3078.2048470643931,_1.010820905957223)];0;20336.65287;4199.22984;13;200k;scenario3;180;fix;Last
21;2012-10-19;1.3024;8.3725;0.003800302;0;;15682.88885;0.084878389;-447347.1459;0.170634921;1.303244834;121879.6013;[(121879.60133510461,_1.2980033764303558)];0;16321.30145;3835.221158;10;200k;scenario30;180;fix;Last
21;2013-05-08;1.3153;7.7725;0.002379663;0;;13977.45145;0.079263115;-431238.3358;0.170634921;1.315834191;113172.6125;[(113172.61249265791,_1.3090907802560035)];0;14740.31101;5604.698996;14;200k;scenario31;180;fix;Last
21;2013-08-23;1.3383;8.025;0.001378588;0;;13415.02249;0.082723377;-402484.6143;0.170634921;1.338614852;116722.3415;[(116722.34153074358,_1.3281410978940607)];0;14637.25609;1634.521809;4;200k;scenario32;180;fix;Last
21;2013-10-17;1.3675;6.995;0.000842163;0;;10051.71316;0.073958725;-351078.1948;0.170634921;1.367696527;105777.4232;[(105777.42323056466,_1.352440392989234)];0;11665.23583;1754.285342;4;200k;scenario33;180;fix;Last
21;2013-12-04;1.3593;7.4775;0.000301329;0;;12054.92288;0.077636672;-386803.0249;0.170634921;1.359369893;111144.4898;[(111144.4898297069,_1.3475790248095003)];0;13365.34556;3436.624645;8;200k;scenario34;180;fix;Last
